HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE,FECHA_SINIESTRO
9,2,1,60,1,1,1,0,0,2,5,0,1,0,4,3,2,0,0,
16,2,1,23,1,1,1,0,0,2,1,0,1,1,2,8,1,0,0,
3,2,1,14,1,1,1,0,0,2,1,1,1,0,0,6,0,0,0,
20,2,2,25,0,0,2,0,2,0,0,0,1,0,5,5,2,0,1,2021-05-29
1,3,1,74,1,1,1,0,0,2,0,0,1,0,4,11,3,0,0,
9,1,1,14,0,0,2,0,1,0,0,0,1,0,6,12,3,0,0,
18,1,1,2,1,0,2,0,0,2,1,0,1,0,2,11,1,0,0,
10,5,1,56,0,0,2,0,0,0,0,0,1,0,6,12,3,0,1,2023-12-17
4,1,1,56,1,0,2,0,0,0,1,0,1,1,6,7,0,0,1,2021-07-18
20,0,1,1,1,1,1,0,0,1,1,0,1,0,0,11,2,0,0,
12,1,1,47,1,5,1,0,0,2,1,0,1,1,2,11,3,0,1,2023-11-08
1,0,1,19,1,1,1,1,0,3,1,0,1,0,5,7,2,0,1,2021-07-17
4,0,1,42,1,0,2,0,0,3,0,0,1,0,4,4,0,0,0,
8,1,1,23,1,1,1,0,0,3,0,0,1,0,3,6,3,0,0,
22,1,1,21,1,1,1,1,0,2,0,0,1,1,0,12,2,0,1,2023-12-18
23,5,1,5,0,0,2,0,0,0,0,0,1,0,6,7,2,0,0,
5,2,1,12,1,0,2,0,0,2,0,0,1,0,2,11,0,0,0,
0,1,1,4,0,0,2,0,0,1,4,0,1,0,6,9,2,0,1,2022-09-25
10,1,1,13,1,5,1,0,0,3,1,0,1,0,2,5,3,0,0,
22,1,1,10,1,1,1,0,0,2,0,1,1,0,5,5,2,0,0,
5,1,1,41,1,1,1,0,0,2,0,1,1,0,3,7,0,0,0,
0,5,1,47,1,2,1,0,0,2,4,0,1,0,3,6,2,0,0,
10,0,1,24,1,1,1,0,0,2,0,0,1,0,5,1,3,0,0,
20,7,2,12,1,0,2,0,0,0,0,0,1,1,4,12,2,0,0,
3,1,1,21,1,0,2,0,0,2,0,0,1,0,6,10,0,0,0,
15,1,1,58,0,0,2,0,0,0,0,1,1,1,5,8,1,0,0,
0,0,1,19,1,1,1,0,0,2,1,0,1,0,4,3,2,0,0,
5,1,1,14,1,8,1,0,2,3,0,0,1,0,6,6,0,0,0,
13,2,2,18,1,0,2,0,0,2,0,1,1,0,0,2,0,0,0,
3,0,1,28,0,0,2,0,0,0,0,0,1,1,5,3,0,0,0,
7,2,4,20,1,0,2,0,0,2,0,0,1,0,5,8,3,0,1,2022-08-27
12,0,1,9,1,8,1,0,0,1,0,0,1,0,6,3,3,0,1,2021-03-21
20,2,2,19,1,0,2,0,0,3,0,0,1,0,5,12,2,0,0,
21,0,1,10,1,1,1,0,0,0,4,0,1,0,4,8,2,0,0,
11,1,1,2,1,1,1,1,0,3,1,0,1,0,1,2,3,0,0,
19,7,1,5,1,1,1,0,0,3,1,1,1,1,4,6,2,0,1,2023-06-30
18,2,1,37,1,1,1,0,0,2,0,0,1,0,2,9,1,0,1,2023-09-27
23,2,1,12,1,0,2,0,0,1,0,0,1,0,1,2,2,0,1,2023-02-14
23,0,1,3,1,1,1,0,0,3,0,0,1,0,6,11,2,0,0,
20,1,1,60,1,1,1,0,0,3,1,0,1,0,2,1,3,0,0,
14,1,1,5,1,1,1,0,0,3,0,0,0,0,5,7,1,0,0,
2,0,1,15,0,0,2,0,0,0,4,1,1,1,1,9,2,0,0,
11,3,1,35,1,1,1,0,0,2,0,0,1,0,4,3,3,0,1,2023-03-03
1,5,1,48,0,0,2,0,0,0,0,1,1,0,4,11,2,0,1,2021-11-26
9,2,1,66,0,0,2,0,0,0,0,0,1,0,3,9,3,0,1,2023-09-14
16,2,1,15,1,1,1,0,0,4,1,0,1,0,4,10,1,0,1,2021-10-22
19,2,1,21,0,0,2,0,0,0,0,0,1,1,2,9,2,0,0,
7,1,1,20,1,1,1,0,0,1,0,0,1,0,5,3,3,0,0,
4,5,1,17,1,0,2,0,0,2,0,0,1,0,4,5,0,0,1,2022-05-27
9,1,1,26,1,1,1,0,0,2,0,0,1,0,5,5,3,0,1,2023-05-06
10,1,1,50,1,1,1,0,0,3,0,0,1,0,0,10,3,0,1,2022-10-10
23,2,1,10,1,0,2,0,0,4,0,0,1,1,2,11,2,0,1,2023-11-22
19,5,1,35,1,5,1,0,0,2,1,0,1,0,3,11,2,0,1,2022-11-10
20,1,1,18,1,1,1,0,0,2,1,0,1,1,3,11,1,0,0,
6,0,1,5,1,3,1,0,0,2,0,0,1,1,1,12,0,0,1,2023-12-26
5,7,1,9,1,0,2,0,0,2,0,0,1,0,3,9,0,0,0,
16,1,1,35,1,1,1,0,0,3,1,0,1,0,5,3,1,0,1,2023-03-25
2,2,1,41,1,1,1,0,0,3,0,0,1,0,4,2,2,0,0,
14,1,1,5,1,1,1,0,0,2,1,0,1,0,2,10,1,0,0,
5,6,1,4,0,0,2,0,0,0,0,0,1,0,3,1,0,0,0,
13,2,1,19,0,1,1,0,0,2,0,0,1,0,0,6,1,0,1,2021-06-21
2,1,1,23,1,1,1,0,0,1,0,0,1,0,6,4,0,1,0,
0,6,1,42,1,1,1,0,0,2,1,1,1,0,3,7,2,0,1,2023-07-13
12,2,1,9,1,1,1,0,0,4,0,0,1,0,1,9,3,0,1,2022-09-20
23,0,1,5,1,0,2,0,0,1,0,0,1,0,1,10,2,0,0,
5,6,2,48,1,0,0,0,0,3,0,0,1,0,6,3,0,0,1,2022-03-06
5,0,1,10,1,0,2,0,0,2,0,0,1,0,0,11,0,0,0,
5,1,1,8,1,0,2,0,0,2,0,1,1,0,0,6,0,0,0,
3,1,1,71,1,0,2,0,0,3,0,0,1,1,3,6,2,0,0,
12,2,1,26,1,4,1,0,0,3,0,0,1,0,2,1,3,0,0,
20,5,1,31,1,0,2,0,0,1,0,0,1,0,5,6,2,0,1,2023-06-10
8,2,1,62,1,1,2,0,0,3,1,0,1,0,0,5,0,1,0,
5,4,1,11,1,1,1,0,0,2,1,0,1,0,6,6,0,0,1,2023-06-11
22,6,2,53,1,0,2,0,0,3,0,1,1,0,6,5,2,0,0,
8,1,1,4,0,1,1,0,1,0,1,0,0,0,0,10,3,0,1,2022-10-10
6,5,1,7,0,0,2,0,0,0,0,0,1,0,3,9,0,0,0,
21,1,1,11,1,4,1,0,0,3,0,0,1,1,4,12,2,0,1,2023-12-29
19,2,1,3,1,0,2,0,0,1,0,0,1,0,4,12,2,0,0,
23,0,1,7,1,1,1,0,0,2,1,0,1,1,3,8,2,0,0,
20,2,1,12,1,1,1,0,1,2,0,0,1,0,2,9,2,0,1,2021-09-29
22,1,1,28,1,1,1,0,0,2,0,0,1,0,1,7,2,0,0,
1,5,1,12,1,1,1,0,0,2,0,0,1,0,5,7,2,0,1,2022-07-02
15,1,1,1,1,4,1,0,0,3,1,1,1,0,4,11,1,0,0,
1,5,1,12,1,0,2,0,0,0,0,0,1,0,3,6,2,0,1,2022-06-30
21,5,1,31,1,0,2,0,0,1,0,0,1,0,1,4,2,1,1,2021-04-13
23,1,1,23,0,0,2,0,0,0,0,0,1,0,5,6,2,0,1,2023-06-10
10,2,1,6,1,1,1,0,0,2,0,0,1,0,2,6,3,0,0,
7,1,1,21,1,1,1,0,0,1,0,0,1,0,5,3,3,0,1,2021-03-20
5,5,1,8,1,1,1,0,0,2,0,0,1,0,6,10,0,0,0,
6,2,1,5,1,1,1,1,0,2,1,0,1,1,5,1,0,0,1,2023-01-21
17,2,1,42,1,1,1,0,0,2,1,0,1,0,3,1,1,0,1,2021-01-28
21,5,1,37,1,0,2,0,0,3,0,0,1,0,1,2,2,0,1,2021-02-23
10,2,1,46,1,0,2,0,0,1,0,0,2,0,2,6,3,0,1,2021-06-09
6,2,1,45,1,1,1,1,0,4,1,0,1,0,4,2,3,0,0,
1,4,1,30,1,0,2,0,0,2,0,0,1,0,1,9,2,0,1,2023-09-26
5,1,1,34,1,0,2,0,0,1,0,0,1,0,0,5,0,0,0,
23,5,1,21,1,1,1,0,0,2,0,0,1,0,1,7,2,0,1,2022-07-12
2,0,1,17,0,0,2,0,0,0,4,1,1,1,1,9,2,0,1,2021-09-21
14,1,1,17,1,1,1,0,0,2,0,0,1,0,2,3,2,0,0,
22,2,2,2,1,1,1,0,0,3,1,1,1,0,4,3,2,0,1,2021-03-26
19,0,1,12,1,1,1,0,0,3,0,0,1,0,3,2,2,0,0,
10,2,1,46,1,1,1,0,0,1,0,0,1,0,1,4,3,1,1,2021-04-06
21,1,1,24,1,0,2,0,0,0,0,0,1,0,4,3,2,0,1,2021-03-05
18,0,1,0,1,5,1,0,0,3,0,1,1,0,3,5,1,0,0,
7,0,1,26,1,4,1,0,0,4,4,1,1,0,5,11,3,0,1,2023-11-18
21,0,1,44,1,1,1,0,0,3,0,1,1,0,1,2,2,0,0,
10,0,1,8,0,0,2,0,0,0,0,0,1,0,3,4,3,0,1,2021-04-29
14,5,1,47,1,1,1,1,0,2,0,0,1,0,4,11,1,0,1,2021-11-26
0,5,1,3,1,1,1,0,0,2,0,0,1,0,3,8,2,0,0,
19,1,1,64,1,0,2,0,0,0,0,0,1,0,5,7,2,0,0,
2,2,1,30,1,1,1,0,0,3,0,0,1,0,1,1,2,1,0,
19,2,2,25,0,0,2,0,0,0,0,0,1,0,4,10,2,0,1,2021-10-01
18,0,1,26,1,1,1,0,0,3,0,0,1,0,5,8,1,0,1,2022-08-20
5,0,1,19,1,1,1,1,0,2,0,0,1,0,3,6,0,0,0,
18,0,1,21,1,1,1,0,0,2,0,0,1,0,6,2,1,0,0,
15,0,1,19,1,1,1,1,0,2,0,0,1,0,6,11,1,0,0,
12,2,1,15,1,1,1,0,0,2,0,0,0,0,6,6,3,0,0,
5,1,1,21,1,0,2,0,0,2,3,0,1,0,1,1,0,1,0,
17,1,1,30,1,1,1,0,0,3,0,0,1,0,2,4,1,1,1,2021-04-07
11,3,1,2,1,1,1,0,0,3,4,0,1,0,4,11,3,0,0,
23,2,1,43,1,1,1,0,0,2,1,0,1,0,4,4,2,0,0,
21,1,1,7,1,1,1,0,0,3,0,0,1,0,3,12,2,0,1,2022-12-15
0,5,1,16,1,0,2,0,1,2,0,0,1,0,6,1,2,0,0,
5,5,1,20,0,0,2,0,0,0,0,0,1,0,4,9,0,0,0,
5,0,1,10,1,5,1,0,0,3,4,0,1,0,0,12,0,0,0,
1,1,1,31,1,0,2,0,0,1,0,1,1,0,5,6,2,0,1,2023-06-17
20,2,1,10,1,1,1,1,0,3,0,0,1,0,5,10,2,0,0,
20,5,1,7,1,0,2,0,0,1,1,0,1,0,2,2,2,0,0,
6,4,1,29,1,0,2,0,0,3,0,0,1,0,1,12,0,0,0,
12,0,1,55,0,0,2,0,0,0,4,1,2,0,2,9,3,0,1,2022-09-14
15,1,1,31,1,0,2,0,1,3,0,0,1,1,6,12,1,0,1,2021-12-05
9,1,1,19,1,1,1,0,0,2,0,0,1,0,5,6,3,0,0,
0,1,1,11,1,1,1,0,0,3,0,0,1,0,2,10,2,0,1,2023-10-25
23,2,1,35,1,1,1,0,0,2,1,0,1,0,4,2,2,0,0,
17,1,1,34,0,0,2,0,0,0,1,0,1,0,1,2,1,0,1,2023-02-28
20,5,1,12,0,0,2,0,0,1,4,0,1,0,6,11,2,0,1,2023-11-12
17,2,1,39,1,1,1,0,0,3,0,0,1,0,5,11,1,0,1,2022-11-19
13,0,1,6,1,1,1,0,0,3,0,0,1,0,4,11,2,0,0,
21,2,1,16,1,0,2,0,0,1,0,0,2,0,1,6,2,0,1,2021-06-01
19,6,1,26,1,5,1,0,0,3,1,0,1,0,4,8,2,0,1,2022-08-12
20,2,1,18,1,1,1,0,0,2,0,0,1,0,4,7,2,0,1,2021-07-30
3,8,1,76,1,1,1,0,0,2,1,0,1,0,0,10,3,1,0,
5,2,2,8,1,0,2,0,0,0,0,0,1,1,3,2,0,0,1,2021-02-25
22,6,1,76,0,0,2,0,0,0,0,0,1,0,0,10,2,0,1,2022-10-31
16,2,1,30,1,1,1,0,0,2,1,0,1,1,4,6,1,0,0,
3,1,1,59,1,0,2,0,0,0,0,0,1,1,6,3,0,0,0,
7,4,1,3,1,1,1,0,0,1,0,0,1,0,3,5,3,0,1,2021-05-20
20,1,1,8,1,0,2,0,0,2,0,0,1,0,4,1,2,0,0,
2,1,1,33,0,0,2,0,0,2,0,0,1,0,5,3,2,0,1,2023-03-04
1,5,1,23,0,0,2,0,0,0,0,0,1,0,5,11,2,0,0,
2,5,1,28,1,0,3,0,0,3,1,0,1,0,6,8,2,0,0,
14,5,1,26,1,1,1,0,0,3,0,0,1,0,3,3,1,0,1,2023-03-09
8,1,1,3,1,1,1,0,0,1,0,0,1,0,1,6,3,0,0,
20,5,1,12,1,0,0,0,0,2,0,0,1,0,3,10,2,0,1,2023-10-12
6,2,2,9,1,0,0,0,0,2,0,0,1,0,6,8,0,0,0,
8,1,1,23,1,0,2,1,0,3,1,0,1,0,5,2,3,0,0,
13,0,1,19,0,0,2,0,0,1,1,0,1,0,1,6,1,0,1,2022-06-28
18,1,1,34,1,0,2,0,0,0,0,0,1,1,3,4,1,0,1,2021-04-29
22,0,1,2,1,0,2,0,0,2,4,0,1,1,4,12,2,0,0,
15,1,1,5,1,1,1,0,0,3,4,1,1,0,1,8,1,0,1,2023-08-22
